modulus,character,zero_index,imaginary_part,real_part
5,4,5292,2659.6882485347237,0.5
5,1,5293,2659.9846887057693,0.5
5,2,5294,2660.767935113941,0.5
5,3,5295,2661.065250777114,0.5
5,4,5296,2661.4999924889908,0.5
5,1,5297,2662.0658332535113,0.5
5,2,5298,2662.7793681663643,0.5
5,3,5299,2663.198223440563,0.5
5,4,5300,2663.813767562336,0.5
5,1,5301,2664.164826713035,0.5
5,2,5302,2664.7704263521573,0.5
5,3,5303,2665.0989062677018,0.5
5,4,5304,2665.5040020883293,0.5
5,1,5305,2666.171316516435,0.5
5,2,5306,2666.642167711661,0.5
5,3,5307,2667.184758894228,0.5
5,4,5308,2667.7179517356244,0.5
5,1,5309,2668.174953778116,0.5
5,2,5310,2668.625230384476,0.5
5,3,5311,2669.1298199670505,0.5
5,4,5312,2669.682887506499,0.5
5,1,5313,2669.9883897688565,0.5
5,2,5314,2670.564524394502,0.5
5,3,5315,2671.344611018065,0.5
5,4,5316,2671.587015809077,0.5
5,1,5317,2672.202481378031,0.5
5,2,5318,2672.595337957297,0.5
5,3,5319,2673.1142794906405,0.5
5,4,5320,2673.417546022207,0.5
5,1,5321,2674.197097864206,0.5
5,2,5322,2674.58102934414,0.5
5,3,5323,2674.9315733484414,0.5
5,4,5324,2675.494293820528,0.5
5,1,5325,2676.1456395684813,0.5
5,2,5326,2676.5659935505614,0.5
5,3,5327,2677.0534646990636,0.5
5,4,5328,2677.5915024685596,0.5
5,1,5329,2677.821371953006,0.5
5,2,5330,2678.473241620636,0.5
5,3,5331,2679.1987464749704,0.5
5,4,5332,2679.6862252841474,0.5
5,1,5333,2680.190718867417,0.5
5,2,5334,2680.695512896273,0.5
5,3,5335,2681.1784760592514,0.5
5,4,5336,2681.7785651618547,0.5
5,1,5337,2682.1948575521965,0.5
5,2,5338,2682.638396301479,0.5
5,3,5339,2683.2887340543284,0.5
5,4,5340,2683.6882060747703,0.5
5,1,5341,2684.1921088212403,0.5
5,2,5342,2684.5846055592165,0.5
5,3,5343,2685.137903780582,0.5
5,4,5344,2685.5206880272167,0.5
5,1,5345,2685.983281099412,0.5
5,2,5346,2686.4629045651045,0.5
5,3,5347,2687.1126481710658,0.5
5,4,5348,2687.771566739958,0.5
5,1,5349,2688.178194955422,0.5
5,2,5350,2688.7214628603792,0.5
5,3,5351,2689.048130915038,0.5
5,4,5352,2689.664959779623,0.5
5,1,5353,2690.3380188592746,0.5
5,2,5354,2690.7146066051923,0.5
5,3,5355,2691.09731909644,0.5
5,4,5356,2691.465381118149,0.5
5,1,5357,2692.003391878036,0.5
5,2,5358,2692.700387213825,0.5
5,3,5359,2693.1568092825078,0.5
5,4,5360,2693.8144058706425,0.5
5,1,5361,2694.1411943624485,0.5
5,2,5362,2694.4862670267626,0.5
5,3,5363,2695.1119610138567,0.5
5,4,5364,2695.6389804489545,0.5
5,1,5365,2696.0962205330065,0.5
5,2,5366,2696.634405973409,0.5
5,3,5367,2697.172015477552,0.5
5,4,5368,2697.43209117402,0.5
5,1,5369,2698.06760246308,0.5
5,2,5370,2698.7609298105904,0.5
5,3,5371,2699.2959777393776,0.5
5,4,5372,2699.507080482307,0.5
5,1,5373,2700.0072558497354,0.5
5,2,5374,2700.711078425656,0.5
5,3,5375,2701.337420555761,0.5
5,4,5376,2701.656703001674,0.5
5,1,5377,2702.145607407822,0.5
5,2,5378,2702.563853404888,0.5
5,3,5379,2703.2360010809316,0.5
5,4,5380,2703.6044476664983,0.5
5,1,5381,2704.2917127366936,0.5
5,2,5382,2704.6707894592714,0.5
5,3,5383,2705.160628444866,0.5
5,4,5384,2705.552499919849,0.5
5,1,5385,2706.0560532394925,0.5
5,2,5386,2706.5729315934864,0.5
5,3,5387,2707.12544149744,0.5
5,4,5388,2707.74524745453,0.5
5,1,5389,2708.2169131339706,0.5
5,2,5390,2708.5877398657244,0.5
5,3,5391,2708.9255201921383,0.5
5,4,5392,2709.5622366137477,0.5
5,1,5393,2710.150085624065,0.5
5,2,5394,2710.6578890721785,0.5
5,3,5395,2711.318028560726,0.5
5,4,5396,2711.7777895057866,0.5
5,1,5397,2712.21414900867,0.5
5,2,5398,2712.5697791967364,0.5
5,3,5399,2713.162899973314,0.5
5,4,5400,2713.6860436314137,0.5
5,1,5401,2714.2665077264874,0.5
5,2,5402,2714.5358172780902,0.5
5,3,5403,2715.223838326149,0.5
5,4,5404,2715.694289375728,0.5
5,1,5405,2716.0838405880995,0.5
5,2,5406,2716.76509696537,0.5
5,3,5407,2716.945066088054,0.5
5,4,5408,2717.8520213926677,0.5
5,1,5409,2718.26636675556,0.5
5,2,5410,2718.6153168746027,0.5
5,3,5411,2719.092426476015,0.5
5,4,5412,2719.6312842113075,0.5
5,1,5413,2720.059537389825,0.5
5,2,5414,2720.612097640752,0.5
5,3,5415,2721.216823158742,0.5
5,4,5416,2721.5639024418174,0.5
5,1,5417,2722.228748369148,0.5
5,2,5418,2722.6100241261615,0.5
5,3,5419,2723.2440469348585,0.5
5,4,5420,2723.771006341313,0.5
5,1,5421,2724.0348100500987,0.5
5,2,5422,2724.423735530919,0.5
5,3,5423,2725.151270690621,0.5
5,4,5424,2725.660373737301,0.5
5,1,5425,2726.012407453541,0.5
5,2,5426,2726.8015159113834,0.5
5,3,5427,2727.0985126029377,0.5
5,4,5428,2727.69868507616,0.5
5,1,5429,2728.061444293114,0.5
5,2,5430,2728.4854255455584,0.5
5,3,5431,2729.251494964006,0.5
5,4,5432,2729.54213001643,0.5
5,1,5433,2730.213299285911,0.5
5,2,5434,2730.5519714139823,0.5
5,3,5435,2731.112730485605,0.5
5,4,5436,2731.6188175826146,0.5
5,1,5437,2732.132112715138,0.5
5,2,5438,2732.570475019529,0.5
5,3,5439,2733.2067008162635,0.5
5,4,5440,2733.7289942833645,0.5
5,1,5441,2734.2568641993726,0.5
5,2,5442,2734.59006980463,0.5
5,3,5443,2735.022837416513,0.5
5,4,5444,2735.6561060147633,0.5
5,1,5445,2736.1717789838517,0.5
5,2,5446,2736.6723562306947,0.5
5,3,5447,2737.2880802811897,0.5
5,4,5448,2737.6458025719107,0.5
5,1,5449,2738.3445761191533,0.5
5,2,5450,2738.722681091305,0.5
5,3,5451,2739.2257673741133,0.5
5,4,5452,2739.643479538297,0.5
5,1,5453,2740.1035721325093,0.5
5,2,5454,2740.573690084881,0.5
5,3,5455,2741.1530368362687,0.5
5,4,5456,2741.7223268617913,0.5
5,1,5457,2742.1150384851044,0.5
5,2,5458,2742.597661994738,0.5
5,3,5459,2743.0316157989973,0.5
5,4,5460,2743.6859285935693,0.5
5,1,5461,2744.027883787275,0.5
5,2,5462,2744.6745219247045,0.5
5,3,5463,2745.1630503783094,0.5
5,4,5464,2745.6208339764444,0.5
5,1,5465,2746.255252422513,0.5
5,2,5466,2746.793731076885,0.5
5,3,5467,2746.9240770651886,0.5
5,4,5468,2747.4860203680205,0.5
5,1,5469,2748.1931919110257,0.5
5,2,5470,2748.804044678961,0.5
5,3,5471,2748.9985564806334,0.5
5,4,5472,2749.676874575032,0.5
5,1,5473,2749.960176467828,0.5
5,2,5474,2750.4494283655677,0.5
5,3,5475,2751.341581388428,0.5
5,4,5476,2751.6736060917056,0.5
5,1,5477,2751.980959121767,0.5
5,2,5478,2752.613135455103,0.5
5,3,5479,2753.0566361246415,0.5
5,4,5480,2753.592019598854,0.5
5,1,5481,2754.103391247467,0.5
5,2,5482,2754.6558398420584,0.5
5,3,5483,2755.1796578493913,0.5
5,4,5484,2755.5661062525915,0.5
5,1,5485,2756.0610137916656,0.5
5,2,5486,2756.6751602912163,0.5
5,3,5487,2757.0696443982583,0.5
5,4,5488,2757.568886150016,0.5
5,1,5489,2758.1452883705465,0.5
5,2,5490,2758.637781166434,0.5
5,3,5491,2759.090304145307,0.5
5,4,5492,2759.7399557410204,0.5
5,1,5493,2760.1841119390315,0.5
5,2,5494,2760.8365341808303,0.5
5,3,5495,2761.1098866638167,0.5
5,4,5496,2761.705254990339,0.5
5,1,5497,2762.2804953578384,0.5
5,2,5498,2762.5454197178974,0.5
5,3,5499,2763.0988714077075,0.5
5,4,5500,2763.757350573768,0.5
5,1,5501,2764.202057510845,0.5
5,2,5502,2764.632438473376,0.5
5,3,5503,2764.9965641312547,0.5
5,4,5504,2765.5049311864245,0.5
5,1,5505,2766.0894071177463,0.5
5,2,5506,2766.5544439245227,0.5
5,3,5507,2767.0567817316996,0.5
5,4,5508,2767.451434068953,0.5
5,1,5509,2767.9990715304148,0.5
5,2,5510,2768.5466163174647,0.5
5,3,5511,2769.1464598627385,0.5
5,4,5512,2769.6003224879987,0.5
5,1,5513,2770.140570849187,0.5
5,2,5514,2770.6362235572906,0.5
5,3,5515,2770.964666584183,0.5
5,4,5516,2771.7410976452366,0.5
5,1,5517,2772.2080291983602,0.5
5,2,5518,2772.63899829746,0.5
5,3,5519,2773.08178156417,0.5
5,4,5520,2773.7707391092677,0.5
5,1,5521,2774.0331458768856,0.5
5,2,5522,2774.7326363399557,0.5
5,3,5523,2775.0478626253935,0.5
5,4,5524,2775.76636039024,0.5
5,1,5525,2776.1811843658784,0.5
5,2,5526,2776.7242372556516,0.5
5,3,5527,2777.155932257197,0.5
5,4,5528,2777.679421283488,0.5
5,1,5529,2778.13784689605,0.5
5,2,5530,2778.53307222607,0.5
5,3,5531,2779.2441397319308,0.5
5,4,5532,2779.6081312870538,0.5
5,1,5533,2780.1444801231305,0.5
5,2,5534,2780.476062567002,0.5
5,3,5535,2781.1169831796287,0.5
5,4,5536,2781.6744372017474,0.5
5,1,5537,2782.307309561275,0.5
5,2,5538,2782.62823768316,0.5
5,3,5539,2783.1004733730174,0.5
5,4,5540,2783.568826918676,0.5
5,1,5541,2784.071299279556,0.5
5,2,5542,2784.813295899007,0.5
5,3,5543,2785.0282530682757,0.5
5,4,5544,2785.5932878541503,0.5
5,1,5545,2786.2770729582435,0.5
5,2,5546,2786.749992185081,0.5
5,3,5547,2787.36633330467,0.5
5,4,5548,2787.742012669519,0.5
5,1,5549,2788.159223465272,0.5
5,2,5550,2788.696701176824,0.5
5,3,5551,2789.0335599204723,0.5
5,4,5552,2789.624692922621,0.5
5,1,5553,2790.038185796291,0.5
5,2,5554,2790.777722246774,0.5
5,3,5555,2790.9878619124697,0.5
5,4,5556,2791.610143368012,0.5
5,1,5557,2792.0297392319503,0.5
5,2,5558,2792.735589672462,0.5
5,3,5559,2793.1517209870935,0.5
5,4,5560,2793.6317492898925,0.5
5,1,5561,2794.0165804231374,0.5
5,2,5562,2794.7773350360794,0.5
5,3,5563,2795.0418283149766,0.5
5,4,5564,2795.594224082866,0.5
5,1,5565,2796.1342980321047,0.5
5,2,5566,2796.6884407012044,0.5
5,3,5567,2797.105901785701,0.5
5,4,5568,2797.7784150823695,0.5
5,1,5569,2798.140275297734,0.5
5,2,5570,2798.8013453986487,0.5
5,3,5571,2799.0427317398803,0.5
5,4,5572,2799.687531087237,0.5
5,1,5573,2800.0608299188084,0.5
5,2,5574,2800.619112336121,0.5
5,3,5575,2801.0014922826404,0.5
5,4,5576,2801.7722057166006,0.5
5,1,5577,2802.27215112265,0.5
5,2,5578,2802.757313529223,0.5
5,3,5579,2803.2308923961546,0.5
5,4,5580,2803.9093085945406,0.5
5,1,5581,2804.155878079482,0.5
5,2,5582,2804.803353677541,0.5
5,3,5583,2805.1337390450853,0.5
5,4,5584,2805.69575201158,0.5
5,1,5585,2806.217071725869,0.5
5,2,5586,2806.453429633519,0.5
5,3,5587,2807.123454445739,0.5
5,4,5588,2807.6125419609343,0.5
5,1,5589,2808.132225813478,0.5
5,2,5590,2808.5629367146307,0.5
5,3,5591,2809.151254840903,0.5
5,4,5592,2809.6704147794158,0.5
5,1,5593,2810.0342623169468,0.5
5,2,5594,2810.6384780514277,0.5
5,3,5595,2811.1098943401635,0.5
5,4,5596,2811.755273539473,0.5
5,1,5597,2812.1925916781247,0.5
5,2,5598,2812.5577945658215,0.5
5,3,5599,2813.2325095818996,0.5
5,4,5600,2813.629586365124,0.5
5,1,5601,2814.141040898093,0.5
5,2,5602,2814.542351729986,0.5
5,3,5603,2815.154946816839,0.5
5,4,5604,2815.7291959859417,0.5
5,1,5605,2816.1106637219978,0.5
5,2,5606,2816.792768993766,0.5
5,3,5607,2817.2250316165682,0.5
5,4,5608,2817.551284348346,0.5
5,1,5609,2818.1608683032223,0.5
5,2,5610,2818.4970603674446,0.5
5,3,5611,2819.038097729485,0.5
5,4,5612,2819.4606974185035,0.5
5,1,5613,2819.9741190094996,0.5
5,2,5614,2820.6050944583944,0.5
5,3,5615,2821.1157413704104,0.5
5,4,5616,2821.6574449371574,0.5
5,1,5617,2822.0450778992763,0.5
5,2,5618,2822.718099846148,0.5
5,3,5619,2823.1133527884313,0.5
5,4,5620,2823.6657465720414,0.5
5,1,5621,2823.812536870137,0.5
5,2,5622,2824.6350265833444,0.5
5,3,5623,2825.2134404539224,0.5
5,4,5624,2825.4070901293253,0.5
5,1,5625,2826.138022113641,0.5
5,2,5626,2826.555814489785,0.5
5,3,5627,2827.288787800473,0.5
5,4,5628,2827.506008522976,0.5
5,1,5629,2828.3508374018793,0.5
5,2,5630,2828.763952055538,0.5
5,3,5631,2829.1460837267914,0.5
5,4,5632,2829.4911674431028,0.5
5,1,5633,2830.0888440870067,0.5
5,2,5634,2830.7033448926063,0.5
5,3,5635,2831.145754217784,0.5
5,4,5636,2831.5248757446,0.5
5,1,5637,2832.245477222342,0.5
5,2,5638,2832.6251211406166,0.5
5,3,5639,2833.1629958548415,0.5
5,4,5640,2833.7342040358385,0.5
5,1,5641,2834.2229497459152,0.5
5,2,5642,2834.7427261025946,0.5
5,3,5643,2835.2045873609027,0.5
5,4,5644,2835.5677605372084,0.5
5,1,5645,2836.130494789352,0.5
5,2,5646,2836.7696818066293,0.5
5,3,5647,2836.9998324785506,0.5
5,4,5648,2837.5219230189105,0.5
5,1,5649,2838.1888477783846,0.5
5,2,5650,2838.625702058358,0.5
5,3,5651,2838.9671830731886,0.5
5,4,5652,2839.7046210713447,0.5
5,1,5653,2840.1800171296054,0.5
5,2,5654,2840.8981607422934,0.5
5,3,5655,2841.1541010466553,0.5
5,4,5656,2841.846728473163,0.5
5,1,5657,2842.233086151363,0.5
5,2,5658,2842.446530516159,0.5
5,3,5659,2843.1377837483406,0.5
5,4,5660,2843.628301645515,0.5
5,1,5661,2844.125819819301,0.5
5,2,5662,2844.548299989154,0.5
5,3,5663,2845.214914746555,0.5
5,4,5664,2845.6003051862745,0.5
5,1,5665,2846.252312569326,0.5
5,2,5666,2846.737619442235,0.5
5,3,5667,2847.1108444321053,0.5
5,4,5668,2847.5740665352237,0.5
5,1,5669,2848.078887773292,0.5
5,2,5670,2848.6374202305196,0.5
5,3,5671,2849.166945174699,0.5
5,4,5672,2849.5899136704497,0.5
5,1,5673,2850.093227755377,0.5
5,2,5674,2850.6632463005762,0.5
5,3,5675,2851.238035685386,0.5
5,4,5676,2851.6590508283543,0.5
5,1,5677,2852.1319365317763,0.5
5,2,5678,2852.6584387576986,0.5
5,3,5679,2852.955135134859,0.5
5,4,5680,2853.6115469472097,0.5
5,1,5681,2854.009059158086,0.5
5,2,5682,2854.5802027741543,0.5
5,3,5683,2855.0432377758048,0.5
5,4,5684,2855.541880145721,0.5
5,1,5685,2856.036217926136,0.5
5,2,5686,2856.867258885308,0.5
5,3,5687,2857.129078381891,0.5
5,4,5688,2857.7551652394054,0.5
5,1,5689,2858.2107904740105,0.5
5,2,5690,2858.7035705597723,0.5
5,3,5691,2859.18910309101,0.5
5,4,5692,2859.8433217692227,0.5
5,1,5693,2860.1774772563695,0.5
5,2,5694,2860.4566828075917,0.5
5,3,5695,2861.1173050914745,0.5
5,4,5696,2861.5300964615653,0.5
5,1,5697,2861.99472471589,0.5
5,2,5698,2862.677889950316,0.5
5,3,5699,2862.9272943136925,0.5
5,4,5700,2863.645589507773,0.5
5,1,5701,2863.9699708612397,0.5
5,2,5702,2864.6171812959856,0.5
5,3,5703,2865.2123803774266,0.5
5,4,5704,2865.5694246910393,0.5
5,1,5705,2866.0164618924687,0.5
5,2,5706,2866.60066798463,0.5
5,3,5707,2867.1966542430605,0.5
5,4,5708,2867.6650670365552,0.5
5,1,5709,2868.127559800664,0.5
5,2,5710,2868.55106025064,0.5
5,3,5711,2869.09402983354,0.5
5,4,5712,2869.7036927436775,0.5
5,1,5713,2870.1213529744923,0.5
5,2,5714,2870.6589282119644,0.5
5,3,5715,2871.0987081558314,0.5
5,4,5716,2871.5217100076898,0.5
5,1,5717,2872.334983330553,0.5
5,2,5718,2872.7131406750477,0.5
5,3,5719,2873.162455189344,0.5
5,4,5720,2873.618285782832,0.5
5,1,5721,2874.276893855331,0.5
5,2,5722,2874.5550754139026,0.5
5,3,5723,2875.201706133618,0.5
5,4,5724,2875.638504818195,0.5
5,1,5725,2876.1084739590087,0.5
5,2,5726,2876.606979393514,0.5
5,3,5727,2877.265308316694,0.5
5,4,5728,2877.4475999861015,0.5
5,1,5729,2878.3012422971083,0.5
5,2,5730,2878.7371062655866,0.5
5,3,5731,2879.1384643831825,0.5
5,4,5732,2879.611016424245,0.5
5,1,5733,2880.1336727336343,0.5
5,2,5734,2880.6831867858177,0.5
5,3,5735,2881.258166461637,0.5
5,4,5736,2881.6831146553745,0.5
5,1,5737,2882.162521085237,0.5
5,2,5738,2882.637371812592,0.5
5,3,5739,2882.9504040346196,0.5
5,4,5740,2883.468723718198,0.5
5,1,5741,2884.2447601121557,0.5
5,2,5742,2884.6819600550875,0.5
5,3,5743,2885.2174643687204,0.5
5,4,5744,2885.715626822472,0.5
5,1,5745,2886.196032315924,0.5
5,2,5746,2886.7216071642406,0.5
5,3,5747,2887.049160691417,0.5
5,4,5748,2887.6913570903653,0.5
5,1,5749,2888.1800129449753,0.5
5,2,5750,2888.7670253438073,0.5
5,3,5751,2888.7727707901995,0.5
5,4,5752,2889.873715257302,0.5
5,1,5753,2890.219475086596,0.5
5,2,5754,2890.660349337961,0.5
5,3,5755,2891.0394579468743,0.5
5,4,5756,2891.605558648924,0.5
5,1,5757,2892.169411509331,0.5
5,2,5758,2892.8017664520685,0.5
5,3,5759,2893.2872930004496,0.5
5,4,5760,2893.6965951704133,0.5
5,1,5761,2894.2077959508792,0.5
5,2,5762,2894.654609733347,0.5
5,3,5763,2895.03313375363,0.5
5,4,5764,2895.5564558070873,0.5
5,1,5765,2896.231185196204,0.5
5,2,5766,2896.7053934817823,0.5
5,3,5767,2897.073089647623,0.5
5,4,5768,2897.5590945740873,0.5
5,1,5769,2898.199420230403,0.5
5,2,5770,2898.6046189184494,0.5
5,3,5771,2899.055713385149,0.5
5,4,5772,2899.668918506323,0.5
5,1,5773,2900.202351346989,0.5
5,2,5774,2900.5244782510354,0.5
5,3,5775,2901.100860768717,0.5
5,4,5776,2901.7078497809994,0.5
5,1,5777,2902.2921719089695,0.5
5,2,5778,2902.6639501375116,0.5
5,3,5779,2903.083773138556,0.5
5,4,5780,2903.551746944209,0.5
5,1,5781,2904.134527550415,0.5
5,2,5782,2904.6308978631873,0.5
5,3,5783,2904.9188888027793,0.5
5,4,5784,2905.465092815661,0.5
5,1,5785,2905.906337846337,0.5
5,2,5786,2906.636193999435,0.5
5,3,5787,2907.2399599186256,0.5
5,4,5788,2907.7258638257913,0.5
5,1,5789,2908.006768555132,0.5
5,2,5790,2908.543042080966,0.5
5,3,5791,2909.004529589972,0.5
5,4,5792,2909.6436208277482,0.5
5,1,5793,2910.227244557013,0.5
5,2,5794,2910.748477541162,0.5
5,3,5795,2911.0667562300873,0.5
5,4,5796,2911.645759845518,0.5
5,1,5797,2912.0603069373537,0.5
5,2,5798,2912.637029812902,0.5
5,3,5799,2913.071294457884,0.5
5,4,5800,2913.578759372277,0.5
5,1,5801,2914.0025058462797,0.5
5,2,5802,2914.3341038127114,0.5
5,3,5803,2915.0965373610575,0.5
5,4,5804,2915.668601619127,0.5
5,1,5805,2916.155129698869,0.5
5,2,5806,2916.485051054265,0.5
5,3,5807,2916.9090896369494,0.5
5,4,5808,2917.62674877881,0.5
5,1,5809,2918.018765455742,0.5
5,2,5810,2918.58968817901,0.5
5,3,5811,2919.0178230661677,0.5
5,4,5812,2919.4791259339995,0.5
5,1,5813,2920.2517705534037,0.5
5,2,5814,2920.6807161412216,0.5
5,3,5815,2921.1322406678187,0.5
5,4,5816,2921.723584410079,0.5
5,1,5817,2922.136472945379,0.5
5,2,5818,2922.596878707257,0.5
5,3,5819,2923.300524691793,0.5
5,4,5820,2923.8070333030764,0.5
5,1,5821,2924.03380796392,0.5
5,2,5822,2924.6619971815603,0.5
5,3,5823,2925.1490944732773,0.5
5,4,5824,2925.7210103120033,0.5
5,1,5825,2926.028822478546,0.5
5,2,5826,2926.762321413963,0.5
5,3,5827,2927.0422486078837,0.5
5,4,5828,2927.6212430138735,0.5
5,1,5829,2928.0210821553515,0.5
5,2,5830,2928.5812275031744,0.5
5,3,5831,2929.0312421049503,0.5
5,4,5832,2929.5392267418742,0.5
5,1,5833,2930.211950656062,0.5
5,2,5834,2930.630346108062,0.5
5,3,5835,2931.3341401063744,0.5
5,4,5836,2931.612900685076,0.5
5,1,5837,2932.056145079251,0.5
5,2,5838,2932.5822984994597,0.5
5,3,5839,2933.119286630974,0.5
5,4,5840,2933.6659182394833,0.5
5,1,5841,2934.094691320265,0.5
5,2,5842,2934.5058752352616,0.5
5,3,5843,2935.228093595722,0.5
5,4,5844,2935.756613980027,0.5
5,1,5845,2936.0921426523473,0.5
5,2,5846,2936.7833187866,0.5
5,3,5847,2937.0842454290287,0.5
5,4,5848,2937.7389809292463,0.5
5,1,5849,2938.039752138077,0.5
5,2,5850,2938.8720676907974,0.5
5,3,5851,2938.958880052642,0.5
5,4,5852,2939.5246975814607,0.5
5,1,5853,2940.354518269182,0.5
5,2,5854,2940.463563885625,0.5
5,3,5855,2941.109985442414,0.5
5,4,5856,2941.581884018995,0.5
5,1,5857,2942.1378342112675,0.5
5,2,5858,2942.660211491341,0.5
5,3,5859,2943.1108488572013,0.5
5,4,5860,2943.7087914336953,0.5
5,1,5861,2944.275917433948,0.5
5,2,5862,2944.576624716042,0.5
5,3,5863,2944.9559792643,0.5
5,4,5864,2945.567281598141,0.5
5,1,5865,2946.1647112821615,0.5
5,2,5866,2946.650930266229,0.5
5,3,5867,2947.2229269232535,0.5
5,4,5868,2947.821053160503,0.5
5,1,5869,2948.1558905229854,0.5
5,2,5870,2948.5940658784125,0.5
5,3,5871,2949.0620304436084,0.5
5,4,5872,2949.6160662390253,0.5
5,1,5873,2950.2198520564084,0.5
5,2,5874,2950.57434988392,0.5
5,3,5875,2951.194373537652,0.5
5,4,5876,2951.5262707644365,0.5
5,1,5877,2952.1328633570065,0.5
5,2,5878,2952.479807643252,0.5
5,3,5879,2953.0779621643933,0.5
5,4,5880,2953.7825216422348,0.5
5,1,5881,2954.160779429416,0.5
5,2,5882,2954.6213917264536,0.5
5,3,5883,2955.1617650966023,0.5
5,4,5884,2955.686165868252,0.5
5,1,5885,2956.167160565538,0.5
5,2,5886,2956.657570198642,0.5
5,3,5887,2957.0349913659725,0.5
5,4,5888,2957.4868352958492,0.5
5,1,5889,2958.207395627697,0.5
5,2,5890,2958.5038570888496,0.5
5,3,5891,2959.171255307475,0.5
5,4,5892,2959.735502076367,0.5
5,1,5893,2960.031654215511,0.5
5,2,5894,2960.569091872243,0.5
5,3,5895,2961.1193677619826,0.5
5,4,5896,2961.5460149512337,0.5
5,1,5897,2962.044425876865,0.5
5,2,5898,2962.581399878768,0.5
5,3,5899,2963.0576399360484,0.5
5,4,5900,2963.6833529685196,0.5
5,1,5901,2964.142549116668,0.5
5,2,5902,2964.4900634587034,0.5
5,3,5903,2965.3075364031665,0.5
5,4,5904,2965.604885135662,0.5
5,1,5905,2966.1278029808536,0.5
5,2,5906,2966.582389607508,0.5
5,3,5907,2967.1336218381034,0.5
5,4,5908,2967.544068613924,0.5
5,1,5909,2967.999375643185,0.5
5,2,5910,2968.601501125144,0.5
5,3,5911,2969.278170842351,0.5
5,4,5912,2969.691040126531,0.5
5,1,5913,2970.2565486929557,0.5
5,2,5914,2970.5772162104654,0.5
5,3,5915,2971.0530761691753,0.5
5,4,5916,2971.5832056685535,0.5
5,1,5917,2972.1861004661696,0.5
5,2,5918,2972.7367429995334,0.5
5,3,5919,2973.1070782349993,0.5
5,4,5920,2973.4942763032186,0.5
5,1,5921,2974.2321369376205,0.5
5,2,5922,2974.7457126351933,0.5
5,3,5923,2975.185865391087,0.5
5,4,5924,2975.777602316415,0.5
5,1,5925,2975.9431365544906,0.5
5,2,5926,2976.5423808908386,0.5
5,3,5927,2977.136791421821,0.5
5,4,5928,2977.5289528184103,0.5
5,1,5929,2978.2264643661765,0.5
5,2,5930,2978.5171119936886,0.5
5,3,5931,2979.2691817184573,0.5
5,4,5932,2979.549828781296,0.5
5,1,5933,2980.274701803867,0.5
5,2,5934,2980.552299761121,0.5
5,3,5935,2980.898461508328,0.5
5,4,5936,2981.648842362615,0.5
5,1,5937,2982.2028333927183,0.5
5,2,5938,2982.5309397314386,0.5
5,3,5939,2983.2932323793407,0.5
5,4,5940,2983.771584538845,0.5
5,1,5941,2984.117049206433,0.5
5,2,5942,2984.666572131126,0.5
5,3,5943,2985.136281383441,0.5
5,4,5944,2985.700290274679,0.5
5,1,5945,2986.219857207804,0.5
5,2,5946,2986.4690771193145,0.5
5,3,5947,2987.3024214277702,0.5
5,4,5948,2987.753434325544,0.5
5,1,5949,2988.030111945996,0.5
5,2,5950,2988.77993428219,0.5
5,3,5951,2989.3258202100956,0.5
5,4,5952,2989.4632334721605,0.5
5,1,5953,2990.203460304897,0.5
5,2,5954,2990.7266145315148,0.5
5,3,5955,2991.1712147242065,0.5
5,4,5956,2991.7517605941266,0.5
5,1,5957,2992.154675101655,0.5
5,2,5958,2992.6841970987216,0.5
5,3,5959,2992.9447152027506,0.5
5,4,5960,2993.5690434508497,0.5
5,1,5961,2994.2612628050683,0.5
5,2,5962,2994.5651144401418,0.5
5,3,5963,2995.129072155632,0.5
5,4,5964,2995.521801233706,0.5
5,1,5965,2996.068317328548,0.5
5,2,5966,2996.6685621579745,0.5
5,3,5967,2997.1208509085614,0.5
5,4,5968,2997.452904917165,0.5
5,1,5969,2998.0591344575187,0.5
5,2,5970,2998.774063042505,0.5
5,3,5971,2999.2416947028223,0.5
5,4,5972,2999.6379244510695,0.5
5,1,5973,3000.168330507599,0.5
5,2,5974,3000.5700777159877,0.5
5,3,5975,3001.273287874202,0.5
5,4,5976,3001.6084583345582,0.5
5,1,5977,3002.011573452804,0.5
5,2,5978,3002.4645356165747,0.5
5,3,5979,3002.960596042484,0.5
5,4,5980,3003.555452484088,0.5
5,1,5981,3004.299427062203,0.5
5,2,5982,3004.9020759766663,0.5
5,3,5983,3005.241591401787,0.5
5,4,5984,3005.4604108388294,0.5
5,1,5985,3006.023220042597,0.5
5,2,5986,3006.523757287395,0.5
5,3,5987,3007.106108192323,0.5
5,4,5988,3007.550614411649,0.5
5,1,5989,3008.1970136506484,0.5
5,2,5990,3008.6061778422945,0.5
5,3,5991,3009.2222040092397,0.5
5,4,5992,3009.6942540762107,0.5
5,1,5993,3010.2657970969753,0.5
5,2,5994,3010.561735372592,0.5
5,3,5995,3011.2300682019804,0.5
5,4,5996,3011.5593574632953,0.5
5,1,5997,3012.1292340458776,0.5
5,2,5998,3012.5512389838864,0.5
5,3,5999,3013.17014814367,0.5
5,4,6000,3013.767225841504,0.5
5,1,6001,3014.2517613990167,0.5
5,2,6002,3014.6706753391154,0.5
5,3,6003,3015.120672917332,0.5
5,4,6004,3015.632936360603,0.5
5,1,6005,3016.287483919595,0.5
5,2,6006,3016.5505652034794,0.5
